baitChr	baitStart	baitEnd	baitID	baitName	oeChr	oeStart	oeEnd	oeID	oeName	dist	cellA	cellB
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	11882973	11884292	332463	.	-108350	5.17628386882214	3.60064687625482
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	11884293	11884735	332464	.	-107468	4.93512557971458	5.12573461439616
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	11884755	11885900	332466	.	-106655	6.42115234535002	8.48982255326161
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	12130326	12131769	332524	.	139065	5.47455599514475	4.64127828666065
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	12131770	12132553	332525	.	140179	7.77914527092325	8.11122348183286
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	12132554	12133693	332526	.	141141	6.53038383493493	4.22004455042109
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	12133694	12133929	332527	.	141829	8.21743889625185	5.91236186923715
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	12140909	12144553	332529	.	150749	5.04248494550606	6.73961417809569
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	12461296	12465141	332597	.	471236	4.44599945615301	5.07871760759347
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	12495172	12496084	332602	.	503646	5.33105182950949	1.04712725076505
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	12496085	12497282	332603	.	504701	6.33293599859402	2.40898742188906
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	12525717	12526488	332610	.	534120	5.71878474278038	4.02756451709812
19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	19	12526489	12527408	332611	.	534966	5.76272239317955	5.64244760963232
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	11709690	11717019	332411	.	-325106	4.55382447949116	5.47646810869867
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	11717020	11718022	332412	.	-320939	3.59093475455337	5.32552035865465
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	11722579	11727693	332414	.	-313324	1.92673166927346	5.81876539905626
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	11776077	11780349	332424	.	-260247	5.00975440041564	3.91026262697138
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	11781355	11781540	332428	.	-257013	4.93974986091446	6.54391406541
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	11793726	11797260	332431	.	-242967	6.46694781342296	4.1478404644181
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	11797261	11798030	332432	ENST00000479762	-240815	6.968453616714	5.31046095284251
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	11798031	11802324	332433	.	-238283	6.00868095731779	7.37861895047344
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	11837547	11839345	332442	.	-200014	3.37528102665267	6.09981260971936
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	11884755	11885900	332466	.	-153133	5.43421150562506	3.83267549972842
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	12461296	12465141	332597	.	424758	4.76297279492862	5.54065597170823
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	12496085	12497282	332603	.	458223	5.14329135511675	5.957487076696
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	12497748	12502101	332605	.	461464	5.13746232387444	1.99955738143288
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	12520036	12525716	332609	.	484416	5.40137668150108	6.91686101238041
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	12525717	12526488	332610	.	487642	5.39299653594962	5.52824873895506
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	12526489	12527408	332611	.	488488	6.0677930813725	9.32043323144516
19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	19	53455758	53455925	341375	.	41417381	0	9.11071337251073
19	12052026	12060715	332514	ENST00000547473,ENST00000547628	19	11793726	11797260	332431	.	-260877	6.01529500569775	1.607358815878
19	12052026	12060715	332514	ENST00000547473,ENST00000547628	19	11797261	11798030	332432	ENST00000479762	-258725	7.2875443783623	9.51025668354636
19	12052026	12060715	332514	ENST00000547473,ENST00000547628	19	11880855	11882972	332462	.	-174457	9.17461622490139	4.1281697167208
19	12052026	12060715	332514	ENST00000547473,ENST00000547628	19	11884293	11884735	332464	.	-171856	5.40929075650416	3.1854485403051
19	12052026	12060715	332514	ENST00000547473,ENST00000547628	19	11884755	11885900	332466	.	-171043	5.91176083141066	3.16763450273616
19	12052026	12060715	332514	ENST00000547473,ENST00000547628	19	12131770	12132553	332525	.	75791	5.50939844914022	3.34191450328435
19	12052026	12060715	332514	ENST00000547473,ENST00000547628	19	12140909	12144553	332529	.	86361	7.68965101086008	6.05429021526403
19	12052026	12060715	332514	ENST00000547473,ENST00000547628	19	12495172	12496084	332602	.	439258	8.9669742197308	3.20199759607283
19	12091501	12100969	332518	ENST00000596096,ENST00000595703,ENST00000601686,ENST00000397755,ENST00000596883,ENST00000430298,ENST00000434442	19	11797261	11798030	332432	ENST00000479762	-298589	11.883686933788	5.1734368210088
19	12091501	12100969	332518	ENST00000596096,ENST00000595703,ENST00000601686,ENST00000397755,ENST00000596883,ENST00000430298,ENST00000434442	19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	-104252	5.52678438181188	3.85707033607698
19	12091501	12100969	332518	ENST00000596096,ENST00000595703,ENST00000601686,ENST00000397755,ENST00000596883,ENST00000430298,ENST00000434442	19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	-57774	7.16703741350522	7.71473204154528
19	12091501	12100969	332518	ENST00000596096,ENST00000595703,ENST00000601686,ENST00000397755,ENST00000596883,ENST00000430298,ENST00000434442	19	12291282	12307422	332567	ENST00000600003,ENST00000393337,ENST00000397742,ENST00000355684,ENST00000356109,ENST00000354656,ENST00000483826	203117	5.22551800624239	2.00938441264797
19	12133930	12140908	332528	ENST00000600335,ENST00000480770,ENST00000334213,ENST00000418866,ENST00000454949,ENST00000485451,ENST00000478942,ENST00000480477	19	11732734	11740734	332416	ENST00000341191,ENST00000431998,ENST00000586121,ENST00000440527	-400685	13.5684396724093	1.840610369506
19	12133930	12140908	332528	ENST00000600335,ENST00000480770,ENST00000334213,ENST00000418866,ENST00000454949,ENST00000485451,ENST00000478942,ENST00000480477	19	11766092	11776076	332423	ENST00000462251,ENST00000357901,ENST00000409902	-366335	6.15056872151647	10.050292613626
19	12133930	12140908	332528	ENST00000600335,ENST00000480770,ENST00000334213,ENST00000418866,ENST00000454949,ENST00000485451,ENST00000478942,ENST00000480477	19	11797261	11798030	332432	ENST00000479762	-339773	65.9341293654438	36.4663001029271
19	12133930	12140908	332528	ENST00000600335,ENST00000480770,ENST00000334213,ENST00000418866,ENST00000454949,ENST00000485451,ENST00000478942,ENST00000480477	19	11923254	11926728	332479	ENST00000622593,ENST00000254321,ENST00000590798,ENST00000591944,ENST00000591441	-212428	19.9152377717152	35.8062140592291
19	12133930	12140908	332528	ENST00000600335,ENST00000480770,ENST00000334213,ENST00000418866,ENST00000454949,ENST00000485451,ENST00000478942,ENST00000480477	19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	-145436	21.3325627007774	11.4463345493313
19	12133930	12140908	332528	ENST00000600335,ENST00000480770,ENST00000334213,ENST00000418866,ENST00000454949,ENST00000485451,ENST00000478942,ENST00000480477	19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	-98958	17.9531508189187	16.3083606034007
19	12133930	12140908	332528	ENST00000600335,ENST00000480770,ENST00000334213,ENST00000418866,ENST00000454949,ENST00000485451,ENST00000478942,ENST00000480477	19	12052026	12060715	332514	ENST00000547473,ENST00000547628	-81048	9.20372611229014	15.6698443032142
19	12133930	12140908	332528	ENST00000600335,ENST00000480770,ENST00000334213,ENST00000418866,ENST00000454949,ENST00000485451,ENST00000478942,ENST00000480477	19	12291282	12307422	332567	ENST00000600003,ENST00000393337,ENST00000397742,ENST00000355684,ENST00000356109,ENST00000354656,ENST00000483826	161933	4.69385674540749	6.55770857427358
19	12151854	12158525	332533	ENST00000430024,ENST00000434822,ENST00000455799,ENST00000439556	19	11793726	11797260	332431	.	-359696	5.03912438191821	3.37503266554455
19	12151854	12158525	332533	ENST00000430024,ENST00000434822,ENST00000455799,ENST00000439556	19	11797261	11798030	332432	ENST00000479762	-357544	8.32524562454199	8.54261497361095
19	12151854	12158525	332533	ENST00000430024,ENST00000434822,ENST00000455799,ENST00000439556	19	11798031	11802324	332433	.	-355012	5.81182266035592	7.71052491514098
19	12151854	12158525	332533	ENST00000430024,ENST00000434822,ENST00000455799,ENST00000439556	19	11806722	11815492	332435	.	-344082	6.41463241255441	1.25780454764259
19	12151854	12158525	332533	ENST00000430024,ENST00000434822,ENST00000455799,ENST00000439556	19	11880855	11882972	332462	.	-273276	8.68168313940254	6.08743835239227
19	12151854	12158525	332533	ENST00000430024,ENST00000434822,ENST00000455799,ENST00000439556	19	11884755	11885900	332466	.	-269862	5.21249148739705	6.6501133879736
19	12151854	12158525	332533	ENST00000430024,ENST00000434822,ENST00000455799,ENST00000439556	19	11923254	11926728	332479	ENST00000622593,ENST00000254321,ENST00000590798,ENST00000591944,ENST00000591441	-230198	5.29373400805816	2.94473803214716
19	12151854	12158525	332533	ENST00000430024,ENST00000434822,ENST00000455799,ENST00000439556	19	12335636	12335883	332574	.	180570	5.35661829913031	1.92259066004779
19	12151854	12158525	332533	ENST00000430024,ENST00000434822,ENST00000455799,ENST00000439556	19	12335884	12347567	332575	.	186536	5.50387151320273	1.98622975555788
19	12151854	12158525	332533	ENST00000430024,ENST00000434822,ENST00000455799,ENST00000439556	19	12495172	12496084	332602	.	340439	5.43981060858888	5.83007132185564
19	12151854	12158525	332533	ENST00000430024,ENST00000434822,ENST00000455799,ENST00000439556	19	12496085	12497282	332603	.	341494	2.67289828586351	5.23597479993035
19	12162034	12178287	332535	ENST00000425827,ENST00000439995,ENST00000652580,ENST00000343979,ENST00000418338	19	11797261	11798030	332432	ENST00000479762	-372515	9.89888837172783	11.4278393056653
19	12162034	12178287	332535	ENST00000425827,ENST00000439995,ENST00000652580,ENST00000343979,ENST00000418338	19	11848588	11849680	332446	ENST00000592495,ENST00000682736,ENST00000455282,ENST00000592534,ENST00000442091	-321026	0.623878427107472	5.75291836706379
19	12162034	12178287	332535	ENST00000425827,ENST00000439995,ENST00000652580,ENST00000343979,ENST00000418338	19	11880855	11882972	332462	.	-288247	4.95207071073275	6.26661726331573
19	12162034	12178287	332535	ENST00000425827,ENST00000439995,ENST00000652580,ENST00000343979,ENST00000418338	19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	-178178	5.17144614230285	2.9009637134224
19	12291282	12307422	332567	ENST00000600003,ENST00000393337,ENST00000397742,ENST00000355684,ENST00000356109,ENST00000354656,ENST00000483826	19	11855167	11856549	332451	.	-443494	0.586227660389492	6.17445287991647
19	12291282	12307422	332567	ENST00000600003,ENST00000393337,ENST00000397742,ENST00000355684,ENST00000356109,ENST00000354656,ENST00000483826	19	11884755	11885900	332466	.	-414024	5.13822143631471	3.14251997638372
19	12291282	12307422	332567	ENST00000600003,ENST00000393337,ENST00000397742,ENST00000355684,ENST00000356109,ENST00000354656,ENST00000483826	19	11943049	11944613	332483	.	-355521	2.04024254385702	5.04891241844138
19	12291282	12307422	332567	ENST00000600003,ENST00000393337,ENST00000397742,ENST00000355684,ENST00000356109,ENST00000354656,ENST00000483826	19	12495172	12496084	332602	.	196276	4.15275288005808	7.81147108081105
19	12291282	12307422	332567	ENST00000600003,ENST00000393337,ENST00000397742,ENST00000355684,ENST00000356109,ENST00000354656,ENST00000483826	19	12525717	12526488	332610	.	226751	4.72354044159696	5.23738807986956
19	12291282	12307422	332567	ENST00000600003,ENST00000393337,ENST00000397742,ENST00000355684,ENST00000356109,ENST00000354656,ENST00000483826	19	12526489	12527408	332611	.	227597	7.43368266734987	4.82740611163312
19	12319410	12335635	332573	ENST00000293725,ENST00000594577,ENST00000595977,ENST00000601858	19	11732734	11740734	332416	ENST00000341191,ENST00000431998,ENST00000586121,ENST00000440527	-590788	7.30359243309615	4.88333815015343
19	12319410	12335635	332573	ENST00000293725,ENST00000594577,ENST00000595977,ENST00000601858	19	11797261	11798030	332432	ENST00000479762	-529877	9.63734490156954	4.36321289380582
19	12319410	12335635	332573	ENST00000293725,ENST00000594577,ENST00000595977,ENST00000601858	19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	-335540	7.67523452842648	7.31060341192675
19	12319410	12335635	332573	ENST00000293725,ENST00000594577,ENST00000595977,ENST00000601858	19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	-289062	9.4178988281779	5.00085999017525
19	12319410	12335635	332573	ENST00000293725,ENST00000594577,ENST00000595977,ENST00000601858	19	12291282	12307422	332567	ENST00000600003,ENST00000393337,ENST00000397742,ENST00000355684,ENST00000356109,ENST00000354656,ENST00000483826	-28170	8.93464086130276	6.00946963773578
19	12527409	12552489	332612	ENST00000428311,ENST00000339282,ENST00000427105,ENST00000596193,ENST00000416136,ENST00000465410,ENST00000601420	19	11797261	11798030	332432	ENST00000479762	-742303	5.18736067021292	1.67706745388202
19	12527409	12552489	332612	ENST00000428311,ENST00000339282,ENST00000427105,ENST00000596193,ENST00000416136,ENST00000465410,ENST00000601420	19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	-501488	6.15975651779444	4.98623982436771
19	12527409	12552489	332612	ENST00000428311,ENST00000339282,ENST00000427105,ENST00000596193,ENST00000416136,ENST00000465410,ENST00000601420	19	12664282	12681290	332626	ENST00000598246,ENST00000600639,ENST00000600864,ENST00000594424,ENST00000600510,ENST00000595844,ENST00000593400,ENST00000596847,ENST00000600451,ENST00000593432,ENST00000599481,ENST00000593423,ENST00000456935,ENST00000221363,ENST00000466794,ENST00000486847,ENST00000596512,ENST00000598876,ENST00000600281,ENST00000596731,ENST00000222190,ENST00000598732,ENST00000546754,ENST00000418543,ENST00000548381,ENST00000553179,ENST00000547255,ENST00000547481,ENST00000550939,ENST00000551329,ENST00000425834,ENST00000547797,ENST00000552700,ENST00000597961,ENST00000600694	132837	5.33643215822887	2.48714351206371
19	12552490	12560012	332613	ENST00000431702,ENST00000414548	19	12187659	12188155	332544	.	-368344	2.35147892439259	6.40424465107776
19	12552490	12560012	332613	ENST00000431702,ENST00000414548	19	12664282	12681290	332626	ENST00000598246,ENST00000600639,ENST00000600864,ENST00000594424,ENST00000600510,ENST00000595844,ENST00000593400,ENST00000596847,ENST00000600451,ENST00000593432,ENST00000599481,ENST00000593423,ENST00000456935,ENST00000221363,ENST00000466794,ENST00000486847,ENST00000596512,ENST00000598876,ENST00000600281,ENST00000596731,ENST00000222190,ENST00000598732,ENST00000546754,ENST00000418543,ENST00000548381,ENST00000553179,ENST00000547255,ENST00000547481,ENST00000550939,ENST00000551329,ENST00000425834,ENST00000547797,ENST00000552700,ENST00000597961,ENST00000600694	116535	7.80967872456713	7.11232321860927
19	12552490	12560012	332613	ENST00000431702,ENST00000414548	19	12837466	12847072	332654	ENST00000590883,ENST00000251472,ENST00000588379	286018	5.11043931479915	3.25383809931367
19	12580629	12625090	332619	ENST00000446165,ENST00000597691,ENST00000598225,ENST00000343325,ENST00000600752,ENST00000498389,ENST00000311437,ENST00000414906,ENST00000440366,ENST00000593682	19	12629057	12630802	332621	non-annotated	27070	6.75794247404992	6.51537841116792
19	12580629	12625090	332619	ENST00000446165,ENST00000597691,ENST00000598225,ENST00000343325,ENST00000600752,ENST00000498389,ENST00000311437,ENST00000414906,ENST00000440366,ENST00000593682	19	12664282	12681290	332626	ENST00000598246,ENST00000600639,ENST00000600864,ENST00000594424,ENST00000600510,ENST00000595844,ENST00000593400,ENST00000596847,ENST00000600451,ENST00000593432,ENST00000599481,ENST00000593423,ENST00000456935,ENST00000221363,ENST00000466794,ENST00000486847,ENST00000596512,ENST00000598876,ENST00000600281,ENST00000596731,ENST00000222190,ENST00000598732,ENST00000546754,ENST00000418543,ENST00000548381,ENST00000553179,ENST00000547255,ENST00000547481,ENST00000550939,ENST00000551329,ENST00000425834,ENST00000547797,ENST00000552700,ENST00000597961,ENST00000600694	69927	4.44803431189955	5.98131986234804
19	12629057	12630802	332621	non-annotated	19	11986714	11997251	332502	ENST00000406892,ENST00000495324,ENST00000588047,ENST00000489336,ENST00000476474,ENST00000589551,ENST00000516251,ENST00000652448	-637947	5.00236710742997	0.858212373810112
19	12664282	12681290	332626	ENST00000598246,ENST00000600639,ENST00000600864,ENST00000594424,ENST00000600510,ENST00000595844,ENST00000593400,ENST00000596847,ENST00000600451,ENST00000593432,ENST00000599481,ENST00000593423,ENST00000456935,ENST00000221363,ENST00000466794,ENST00000486847,ENST00000596512,ENST00000598876,ENST00000600281,ENST00000596731,ENST00000222190,ENST00000598732,ENST00000546754,ENST00000418543,ENST00000548381,ENST00000553179,ENST00000547255,ENST00000547481,ENST00000550939,ENST00000551329,ENST00000425834,ENST00000547797,ENST00000552700,ENST00000597961,ENST00000600694	19	12495172	12496084	332602	.	-177158	4.52722281150617	9.99097866680671
19	12664282	12681290	332626	ENST00000598246,ENST00000600639,ENST00000600864,ENST00000594424,ENST00000600510,ENST00000595844,ENST00000593400,ENST00000596847,ENST00000600451,ENST00000593432,ENST00000599481,ENST00000593423,ENST00000456935,ENST00000221363,ENST00000466794,ENST00000486847,ENST00000596512,ENST00000598876,ENST00000600281,ENST00000596731,ENST00000222190,ENST00000598732,ENST00000546754,ENST00000418543,ENST00000548381,ENST00000553179,ENST00000547255,ENST00000547481,ENST00000550939,ENST00000551329,ENST00000425834,ENST00000547797,ENST00000552700,ENST00000597961,ENST00000600694	19	12552490	12560012	332613	ENST00000431702,ENST00000414548	-116535	5.053940399789	4.49824155239926
19	12664282	12681290	332626	ENST00000598246,ENST00000600639,ENST00000600864,ENST00000594424,ENST00000600510,ENST00000595844,ENST00000593400,ENST00000596847,ENST00000600451,ENST00000593432,ENST00000599481,ENST00000593423,ENST00000456935,ENST00000221363,ENST00000466794,ENST00000486847,ENST00000596512,ENST00000598876,ENST00000600281,ENST00000596731,ENST00000222190,ENST00000598732,ENST00000546754,ENST00000418543,ENST00000548381,ENST00000553179,ENST00000547255,ENST00000547481,ENST00000550939,ENST00000551329,ENST00000425834,ENST00000547797,ENST00000552700,ENST00000597961,ENST00000600694	19	12560022	12560928	332615	.	-112311	8.19108869972556	10.2673659526006
19	12664282	12681290	332626	ENST00000598246,ENST00000600639,ENST00000600864,ENST00000594424,ENST00000600510,ENST00000595844,ENST00000593400,ENST00000596847,ENST00000600451,ENST00000593432,ENST00000599481,ENST00000593423,ENST00000456935,ENST00000221363,ENST00000466794,ENST00000486847,ENST00000596512,ENST00000598876,ENST00000600281,ENST00000596731,ENST00000222190,ENST00000598732,ENST00000546754,ENST00000418543,ENST00000548381,ENST00000553179,ENST00000547255,ENST00000547481,ENST00000550939,ENST00000551329,ENST00000425834,ENST00000547797,ENST00000552700,ENST00000597961,ENST00000600694	19	12568929	12572849	332617	.	-101897	5.27739750295079	4.68385831818069
19	12681291	12686086	332627	ENST00000210060,ENST00000351660,ENST00000601639,ENST00000601537,ENST00000614126,ENST00000595912,ENST00000597152,ENST00000598850,ENST00000596162,ENST00000595100,ENST00000593473,ENST00000648033	19	11797261	11798030	332432	ENST00000479762	-886043	1.44049807136697	8.92771310837906
19	12681291	12686086	332627	ENST00000210060,ENST00000351660,ENST00000601639,ENST00000601537,ENST00000614126,ENST00000595912,ENST00000597152,ENST00000598850,ENST00000596162,ENST00000595100,ENST00000593473,ENST00000648033	19	12552490	12560012	332613	ENST00000431702,ENST00000414548	-127437	7.50164161325131	7.68952647570245
19	12681291	12686086	332627	ENST00000210060,ENST00000351660,ENST00000601639,ENST00000601537,ENST00000614126,ENST00000595912,ENST00000597152,ENST00000598850,ENST00000596162,ENST00000595100,ENST00000593473,ENST00000648033	19	12803938	12807370	332647	ENST00000221486,ENST00000590279,ENST00000646769,ENST00000590121,ENST00000593017,ENST00000643757	121966	7.5480952975253	5.84023771511496
19	12681291	12686086	332627	ENST00000210060,ENST00000351660,ENST00000601639,ENST00000601537,ENST00000614126,ENST00000595912,ENST00000597152,ENST00000598850,ENST00000596162,ENST00000595100,ENST00000593473,ENST00000648033	19	12837466	12847072	332654	ENST00000590883,ENST00000251472,ENST00000588379	158581	13.632291813166	9.85649239618651
19	12681291	12686086	332627	ENST00000210060,ENST00000351660,ENST00000601639,ENST00000601537,ENST00000614126,ENST00000595912,ENST00000597152,ENST00000598850,ENST00000596162,ENST00000595100,ENST00000593473,ENST00000648033	19	12876208	12884418	332656	ENST00000222219,ENST00000588777,ENST00000592506,ENST00000586547,ENST00000592400	196625	7.72887195519523	4.68495304162857
19	12681291	12686086	332627	ENST00000210060,ENST00000351660,ENST00000601639,ENST00000601537,ENST00000614126,ENST00000595912,ENST00000597152,ENST00000598850,ENST00000596162,ENST00000595100,ENST00000593473,ENST00000648033	19	12932864	12947726	332662	ENST00000314606,ENST00000588025,ENST00000423140,ENST00000586146,ENST00000588965,ENST00000593021,ENST00000592662,ENST00000586280,ENST00000587981,ENST00000587486,ENST00000586760,ENST00000316448,ENST00000586967,ENST00000680816,ENST00000590325,ENST00000588454,ENST00000586803,ENST00000591499,ENST00000651137,ENST00000586534,ENST00000588329,ENST00000316856,ENST00000592268,ENST00000593114,ENST00000588826,ENST00000589120,ENST00000619843	256607	3.21704031896543	5.6042841859171
19	12695536	12700700	332631	ENST00000587296,ENST00000393261,ENST00000587955	19	12837466	12847072	332654	ENST00000590883,ENST00000251472,ENST00000588379	144151	3.5655064024802	5.47299470866629
19	12702291	12709939	332633	ENST00000589149,ENST00000587155,ENST00000587068,ENST00000589572,ENST00000588491,ENST00000386967	19	12034725	12042196	332510	ENST00000455504,ENST00000547560,ENST00000552904,ENST00000550507,ENST00000419886,ENST00000548669,ENST00000344980,ENST00000550745,ENST00000411841,ENST00000591898	-667654	5.78520710491843	4.70820019215869
19	12702291	12709939	332633	ENST00000589149,ENST00000587155,ENST00000587068,ENST00000589572,ENST00000588491,ENST00000386967	19	12291282	12307422	332567	ENST00000600003,ENST00000393337,ENST00000397742,ENST00000355684,ENST00000356109,ENST00000354656,ENST00000483826	-406763	6.44859664848391	2.35367636439248
19	12702291	12709939	332633	ENST00000589149,ENST00000587155,ENST00000587068,ENST00000589572,ENST00000588491,ENST00000386967	19	12552490	12560012	332613	ENST00000431702,ENST00000414548	-149864	8.30569138622098	3.33296854013096
19	12702291	12709939	332633	ENST00000589149,ENST00000587155,ENST00000587068,ENST00000589572,ENST00000588491,ENST00000386967	19	12664282	12681290	332626	ENST00000598246,ENST00000600639,ENST00000600864,ENST00000594424,ENST00000600510,ENST00000595844,ENST00000593400,ENST00000596847,ENST00000600451,ENST00000593432,ENST00000599481,ENST00000593423,ENST00000456935,ENST00000221363,ENST00000466794,ENST00000486847,ENST00000596512,ENST00000598876,ENST00000600281,ENST00000596731,ENST00000222190,ENST00000598732,ENST00000546754,ENST00000418543,ENST00000548381,ENST00000553179,ENST00000547255,ENST00000547481,ENST00000550939,ENST00000551329,ENST00000425834,ENST00000547797,ENST00000552700,ENST00000597961,ENST00000600694	-33329	5.73250966919959	5.95688549834908
19	12702291	12709939	332633	ENST00000589149,ENST00000587155,ENST00000587068,ENST00000589572,ENST00000588491,ENST00000386967	19	12750661	12753297	332638	ENST00000549706,ENST00000553030,ENST00000042931	45864	7.29620706603077	11.1888670671025
